Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
128,177,134,2017-09-02 (1),HOU,,NYM,W 12-8,CG,5,4,2,1,0,0,0,0,0,0,1,0,.287,.360,.481,.842,1,0,0,0,0,0,0.39,0.079,0.07,0.01%,0.01,2,SS
129,178,135,2017-09-02 (2),HOU,,NYM,W 4-1,CG,4,4,1,1,0,0,0,0,0,0,0,1,.286,.360,.479,.839,1,0,0,0,0,0,1.00,0.007,0.17,0.00%,-0.43,2,SS
130,179,136,2017-09-03,HOU,,NYM,W 8-6,CG,5,5,2,2,0,0,0,0,1,0,0,0,.288,.360,.479,.839,2,0,0,0,0,0,0.67,0.041,0.07,0.00%,-0.04,2,3B
131,180,137,2017-09-04,HOU,@,SEA,W 6-2,CG,5,5,1,1,1,0,0,2,0,0,0,1,.287,.358,.478,.836,2,0,0,0,0,0,1.37,0.144,0.11,0.01%,0.61,2,3B
132,181,138,2017-09-05,HOU,@,SEA,W 3-1,CG,4,3,0,0,0,0,0,1,0,0,0,1,.285,.356,.475,.830,0,0,0,0,1,0,1.22,-0.041,0.08,0.00%,-0.47,2,3B
133,182,139,2017-09-06,HOU,@,SEA,W 5-3,CG,5,5,0,1,1,0,0,0,0,0,0,1,.284,.354,.474,.828,2,0,0,0,0,0,1.07,-0.077,0.08,0.00%,-0.57,2,3B
134,183,140,2017-09-08,HOU,@,OAK,L 8-9,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.284,.354,.474,.828,0,,0,0,,,,,,,,5,3B
135,184,141,2017-09-09 (1),HOU,@,OAK,L 1-11,CG,4,4,0,1,1,0,0,1,0,0,0,1,.284,.354,.474,.828,2,0,0,0,0,0,1.02,0.060,0.10,0.00%,0.59,2,3B
136,185,142,2017-09-09 (2),HOU,@,OAK,L 4-11,CG,4,3,1,1,0,0,0,0,0,0,1,0,.284,.355,.473,.828,1,0,0,0,0,0,0.82,0.020,0.09,0.00%,0.12,2,3B
137,186,143,2017-09-10,HOU,@,OAK,L 2-10,CG,4,4,0,1,0,0,0,1,0,0,0,1,.284,.354,.471,.825,1,0,0,0,0,0,1.53,0.072,0.26,0.01%,0.00,5,3B
138,187,144,2017-09-12,HOU,@,LAA,W 1-0,CG,3,3,0,1,0,0,0,0,0,0,0,1,.284,.354,.471,.824,1,0,0,0,0,0,0.80,0.008,0.11,0.00%,0.12,6,3B
139,188,145,2017-09-13,HOU,@,LAA,L 1-9,CG,4,4,0,1,0,0,0,0,0,0,0,1,.284,.353,.469,.822,1,0,0,0,0,0,0.21,-0.021,0.03,0.00%,-0.12,2,2B 3B
140,189,146,2017-09-14,HOU,@,LAA,W 5-2,CG,4,4,1,1,1,0,0,1,0,0,0,0,.283,.352,.469,.821,2,0,0,0,0,0,0.72,0.077,0.08,0.01%,0.64,6,3B
141,190,147,2017-09-15,HOU,,SEA,W 5-2,CG,5,5,0,0,0,0,0,0,0,0,0,3,.281,.349,.464,.814,0,0,0,0,0,0,0.57,-0.071,0.07,-0.01%,-2.02,2,3B
142,191,148,2017-09-16,HOU,,SEA,W 8-6,CG,4,3,1,0,0,0,0,0,0,0,1,0,.279,.349,.462,.810,0,1,0,0,0,0,0.48,0.046,0.07,0.00%,-0.65,6,3B
143,192,149,2017-09-17,HOU,,SEA,W 7-1,CG,4,4,0,1,0,0,0,0,0,0,0,0,.279,.348,.460,.808,1,0,0,0,0,0,0.66,-0.029,0.08,0.00%,-0.57,6,3B
144,193,150,2017-09-19,HOU,,CHW,W 3-1,CG,3,3,0,1,1,0,0,1,0,0,0,0,.279,.348,.461,.809,2,0,0,0,0,0,0.81,0.111,0.11,0.01%,0.70,6,3B
145,194,152,2017-09-21,HOU,,CHW,L 1-3,CG,4,2,0,1,0,0,0,0,0,0,2,1,.280,.351,.461,.812,1,0,0,0,0,0,1.21,0.065,0.13,0.01%,0.19,6,3B
146,195,153,2017-09-22,HOU,,LAA,W 3-0,CG,3,2,1,0,0,0,0,0,0,0,1,1,.279,.350,.460,.810,0,0,0,0,0,0,1.35,-0.030,0.16,0.00%,-0.23,5,SS 3B
147,196,154,2017-09-23,HOU,,LAA,W 6-2,CG,4,3,2,1,0,0,0,0,1,0,0,1,.279,.351,.459,.810,1,0,1,0,0,0,0.63,0.046,0.08,0.00%,0.27,1,3B
148,197,155,2017-09-24,HOU,,LAA,L 5-7,CG,5,5,1,1,0,0,1,2,0,0,0,1,.278,.350,.462,.812,4,0,0,0,0,0,1.17,0.111,0.14,0.01%,1.09,2,3B
149,198,156,2017-09-25,HOU,@,TEX,W 11-2,GS-7,4,3,1,2,1,0,0,1,0,0,0,0,.281,.351,.465,.816,3,0,0,0,1,0,0.80,-0.007,0.10,0.00%,0.35,6,3B
150,199,157,2017-09-26,HOU,@,TEX,W 14-3,CG,6,5,1,3,0,0,0,2,0,0,0,0,.284,.353,.466,.819,3,0,0,0,1,0,0.40,0.078,0.04,0.00%,1.29,2,SS 3B
151,200,158,2017-09-27,HOU,@,TEX,W 12-2,CG,5,5,0,2,1,0,0,1,0,0,0,0,.285,.353,.468,.821,3,0,0,0,0,0,0.54,-0.070,0.10,-0.01%,0.80,2,2B 3B
152,201,159,2017-09-28,HOU,@,BOS,W 12-2,CG,6,5,2,1,0,0,1,2,0,0,1,3,.284,.353,.471,.824,4,0,0,0,0,0,0.47,0.096,0.04,0.01%,0.55,2,SS 3B
153,202,160,2017-09-29,HOU,@,BOS,W 3-2,CG,4,4,1,3,1,0,1,3,0,0,0,0,.287,.355,.480,.835,7,0,0,0,0,0,1.25,0.366,0.09,0.02%,3.62,2,3B
154,203,161,2017-09-30,HOU,@,BOS,L 3-6,CG,4,4,0,0,0,0,0,0,0,0,0,1,.285,.353,.477,.830,0,0,0,0,0,0,0.79,-0.083,0.11,-0.01%,-1.02,2,3B
155,204,162,2017-10-01,HOU,@,BOS,W 4-3,4-GF,2,2,0,0,0,0,0,0,0,0,0,1,.284,.352,.475,.827,0,0,0,0,0,0,1.49,-0.085,0.18,-0.01%,-0.77,4,PR DH
,,,,,,,95-60,,626,556,88,158,39,5,19,71,17,5,55,97,.284,.352,.475,.827,264,15,7,1,7,2,0.88,1.083,0.49,-0.58%,9.79,,
