Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
128,164,150,2017-09-19,HOU,,CHW,W 3-1,CG,3,3,0,2,1,0,0,0,0,0,0,0,.295,.327,.480,.807,3,0,0,0,0,0,0.77,0.044,0.10,0.00%,0.37,8,1B
129,165,151,2017-09-20,HOU,,CHW,W 4-3,CG,4,4,0,3,1,0,0,2,0,0,0,0,.298,.330,.484,.814,4,0,0,0,0,0,1.33,0.257,0.16,0.02%,1.95,7,1B
130,166,152,2017-09-21,HOU,,CHW,L 1-3,CG,3,3,0,1,0,0,0,0,0,0,0,1,.299,.330,.483,.813,1,0,0,0,0,0,1.23,-0.053,0.14,0.00%,-0.18,8,1B
131,167,153,2017-09-22,HOU,,LAA,W 3-0,CG,3,3,1,1,0,0,1,3,0,0,0,0,.299,.330,.488,.818,4,0,0,0,0,0,1.65,0.247,0.20,0.02%,1.96,6,1B
132,168,154,2017-09-23,HOU,,LAA,W 6-2,CG,4,3,0,0,0,0,0,0,0,0,1,1,.297,.330,.485,.815,0,0,0,0,0,0,0.48,-0.050,0.06,0.00%,-0.28,5,DH
133,169,155,2017-09-24,HOU,,LAA,L 5-7,CG,4,4,0,0,0,0,0,0,0,0,0,1,.295,.327,.481,.809,0,0,0,0,0,0,0.87,-0.088,0.11,-0.01%,-0.73,7,1B
134,170,157,2017-09-26,HOU,@,TEX,W 14-3,GS-7,4,4,2,2,1,0,0,0,0,0,0,1,.296,.328,.483,.812,3,0,0,0,0,0,0.63,-0.026,0.06,0.00%,0.18,6,1B
135,171,158,2017-09-27,HOU,@,TEX,W 12-2,GS-7,3,2,1,1,1,0,0,0,0,0,1,0,.297,.330,.485,.816,2,0,0,0,0,0,1.07,0.112,0.19,0.01%,1.46,8,1B
136,172,159,2017-09-28,HOU,@,BOS,W 12-2,GS-7,4,4,0,1,0,0,0,1,0,0,0,0,.297,.330,.484,.813,1,0,0,0,0,0,0.67,-0.011,0.06,0.00%,0.02,7,1B
137,173,160,2017-09-29,HOU,@,BOS,W 3-2,CG,4,4,1,1,0,0,0,0,0,0,0,1,.296,.329,.482,.811,1,0,0,0,0,0,0.88,-0.026,0.06,0.00%,-0.28,8,1B
138,174,161,2017-09-30,HOU,@,BOS,L 3-6,CG,4,3,0,1,0,0,0,1,0,0,1,1,.297,.330,.481,.811,1,0,0,0,0,0,0.95,0.094,0.13,0.01%,0.69,6,1B
139,175,162,2017-10-01,HOU,@,BOS,W 4-3,CG,4,3,0,2,2,0,0,1,0,0,0,1,.299,.332,.486,.817,4,0,0,0,1,0,1.31,0.072,0.16,0.01%,0.41,3,2B 1B
,,,,,,,84-55,,564,529,69,158,43,1,18,75,3,2,22,62,.299,.332,.486,.817,257,12,7,0,6,1,0.96,2.173,0.57,0.44%,22.00,,
